5.53241E-06,-47,-94,954,0,-0.06,0.12,11.19,-30,20.5,0.553240741,-0.047,-0.094,0.954
1.68056E-05,-50,-91,956,-0.06,0.06,0.06,10.75,-30.37,19.69,1.680555556,-0.05,-0.091,0.956
2.83449E-05,-48,-93,956,-0.06,0.06,-0.06,10.06,-30.37,21,2.834490741,-0.048,-0.093,0.956
3.97106E-05,-48,-94,958,0,0.06,0,10.06,-30,22.06,3.971064815,-0.048,-0.094,0.958
5.10301E-05,-47,-95,955,0.12,-0.06,0,10.06,-30,20.5,5.103009259,-0.047,-0.095,0.955
6.46296E-05,-49,-95,955,0,-0.12,0.12,10.06,-30.37,21.25,6.462962963,-0.049,-0.095,0.955
7.47569E-05,-48,-94,956,0,-0.12,-0.12,10.06,-30.37,20.5,7.475694444,-0.048,-0.094,0.956
8.65856E-05,-49,-94,955,0,0.12,-0.06,10.5,-30,21,8.658564815,-0.049,-0.094,0.955
9.81481E-05,-47,-93,957,0,0.12,0,10.5,-30,19.69,9.814814815,-0.047,-0.093,0.957
0.000109537,-49,-94,955,0,0,0,9.69,-29.69,21,10.9537037,-0.049,-0.094,0.955
0.000122095,-47,-93,954,0.06,0.12,0,10.06,-30.69,19.25,12.20949074,-0.047,-0.093,0.954
0.000133461,-46,-93,958,-0.06,0.06,0,9.69,-30.69,20.06,13.34606481,-0.046,-0.093,0.958
0.000144815,-47,-91,953,0.06,0.06,-0.06,10.5,-31.06,20.5,14.48148148,-0.047,-0.091,0.953
0.000156285,-46,-93,955,0.06,0,-0.06,10.5,-31.06,20.5,15.62847222,-0.046,-0.093,0.955
0.000168912,-49,-94,956,0,0,0,10.06,-30.69,20.06,16.8912037,-0.049,-0.094,0.956
0.00018044,-49,-93,955,-0.06,0,0.06,10.5,-30.37,20.06,18.04398148,-0.049,-0.093,0.955
0.000191725,-46,-95,953,0,0.19,-0.06,11.56,-30.37,21,19.1724537,-0.046,-0.095,0.953
0.00020309,-51,-93,953,-0.06,-0.12,0,10.5,-30.69,19.25,20.30902778,-0.051,-0.093,0.953
0.000214618,-48,-92,955,-0.12,-0.06,0,10.5,-30.69,21,21.46180556,-0.048,-0.092,0.955
0.000227176,-49,-92,955,0.06,0.06,0,10.06,-30,21,22.71759259,-0.049,-0.092,0.955
0.000238553,-47,-94,953,-0.06,-0.06,0.06,10.06,-30,19.25,23.85532407,-0.047,-0.094,0.953
0.00025,-49,-92,952,0,0,0,10.75,-30.69,20.5,25,-0.049,-0.092,0.952
0.000261308,-47,-93,957,-0.06,-0.19,0.12,10.5,-29.69,20.56,26.13078704,-0.047,-0.093,0.957
0.000272847,-47,-94,955,0.06,0,0.06,10.5,-30.69,20.06,27.28472222,-0.047,-0.094,0.955
0.000285347,-48,-93,958,0.06,-0.06,0,10.5,-30.69,21.25,28.53472222,-0.048,-0.093,0.958
0.000296817,-47,-91,954,0.12,-0.12,-0.06,10.75,-30.69,20.5,29.68171296,-0.047,-0.091,0.954
0.000308206,-49,-93,955,-0.06,0.06,0.06,10.5,-30,21,30.82060185,-0.049,-0.093,0.955
0.000319745,-48,-91,956,0.06,0.06,0.06,10.75,-30,22.06,31.97453704,-0.048,-0.091,0.956
0.000331227,-45,-92,954,0,0.25,0,10.06,-30.69,20.06,33.12268519,-0.045,-0.092,0.954
0.000343866,-47,-93,955,0,-0.12,-0.06,10.75,-30.69,20.56,34.38657407,-0.047,-0.093,0.955
0.000355255,-50,-95,955,0.06,0.12,0.06,9.25,-31.06,21.75,35.52546296,-0.05,-0.095,0.955
0.000366539,-46,-95,957,0.06,0.06,0,9.69,-30,21,36.65393519,-0.046,-0.095,0.957
0.000378009,-45,-92,952,-0.06,-0.12,0.12,10.06,-30.69,20.56,37.80092593,-0.045,-0.092,0.952
0.000389653,-47,-92,956,0,-0.12,0.06,10.5,-30.37,20.06,38.96527778,-0.047,-0.092,0.956
0.000402292,-46,-92,956,0,0,0.06,10.5,-31.06,20.5,40.22916667,-0.046,-0.092,0.956
0.000413576,-50,-93,957,0.19,-0.06,0.06,10.5,-30.37,20.06,41.35763889,-0.05,-0.093,0.957
0.000425139,-48,-94,955,-0.06,0,0.12,10.75,-30.75,19.75,42.51388889,-0.048,-0.094,0.955
0.000436632,-48,-96,953,0.06,-0.06,-0.06,10.5,-30.69,19.75,43.66319444,-0.048,-0.096,0.953
0.000447963,-48,-93,952,0,0,-0.06,10.5,-30.75,21,44.7962963,-0.048,-0.093,0.952
0.000460602,-50,-92,956,0.06,-0.19,0.06,9.69,-31.06,20.5,46.06018519,-0.05,-0.092,0.956
0.000471968,-51,-93,955,-0.06,0.06,-0.06,10.5,-30.37,19.75,47.19675926,-0.051,-0.093,0.955
0.000483484,-48,-93,953,0,0,0,9.69,-30.69,19.75,48.34837963,-0.048,-0.093,0.953
0.000494873,-49,-94,954,0.06,-0.12,0.06,10.5,-30,21.25,49.48726852,-0.049,-0.094,0.954
0.000506296,-48,-95,952,-0.06,0,0,10.5,-30.75,21,50.62962963,-0.048,-0.095,0.952
0.000520139,-49,-91,954,-0.06,0.19,0.06,10.75,-30.37,20.56,52.01388889,-0.049,-0.091,0.954
0.000530197,-47,-93,955,0,0.06,-0.06,10.5,-30.69,20.5,53.01967593,-0.047,-0.093,0.955
0.000541586,-47,-92,954,0,0.19,-0.06,9.69,-31.87,19.75,54.15856481,-0.047,-0.092,0.954
0.00055287,-48,-93,954,-0.06,0.06,0,10.75,-30.69,20.06,55.28703704,-0.048,-0.093,0.954
0.000565498,-48,-94,955,0,-0.12,-0.06,10.06,-29.69,20.5,56.54976852,-0.048,-0.094,0.955
0.000576898,-47,-93,956,0,0.06,0.06,10.5,-30.37,20.06,57.68981481,-0.047,-0.093,0.956
0.000588403,-48,-92,955,0,0.19,0,10.5,-30.37,21,58.84027778,-0.048,-0.092,0.955
0.000599722,-46,-94,955,0.06,0.06,0,10.75,-31.06,19.25,59.97222222,-0.046,-0.094,0.955
0.000611273,-48,-94,953,0,-0.19,0,10.5,-30.69,20.06,61.12731481,-0.048,-0.094,0.953
0.000624005,-48,-94,957,0.06,0.06,-0.19,10.75,-30.69,20.56,62.40046296,-0.048,-0.094,0.957
0.000635382,-48,-93,953,0,0,-0.06,10.5,-30.75,20.06,63.53819444,-0.048,-0.093,0.953
0.000646736,-48,-91,955,-0.12,-0.06,-0.06,9.25,-30.69,20.56,64.67361111,-0.048,-0.091,0.955
0.000658183,-47,-94,955,0.06,0.19,-0.19,10.5,-30.37,19.75,65.81828704,-0.047,-0.094,0.955
0.00067081,-48,-95,955,0,-0.06,0.06,9.69,-30,20.06,67.08101852,-0.048,-0.095,0.955
0.000682164,-47,-91,956,0.06,0.19,-0.12,9.69,-30.37,20.06,68.21643519,-0.047,-0.091,0.956
0.000693634,-48,-93,952,-0.12,0.31,-0.06,11.19,-30.69,20.5,69.36342593,-0.048,-0.093,0.952
0.000704988,-48,-93,953,0,0.06,-0.06,9,-30.37,19.75,70.49884259,-0.048,-0.093,0.953
0.000716366,-48,-93,954,-0.06,-0.19,0,10.5,-30.69,19.25,71.63657407,-0.048,-0.093,0.954
0.000729109,-47,-91,955,0.06,0,0.06,10.75,-31.06,21,72.91087963,-0.047,-0.091,0.955
0.000740428,-47,-94,954,0,0.06,0.06,10.75,-30.37,20.06,74.04282407,-0.047,-0.094,0.954
0.000751794,-49,-92,954,-0.06,-0.12,0,10.75,-30.75,19.75,75.17939815,-0.049,-0.092,0.954
0.000763252,-47,-91,956,-0.06,-0.06,0,10.75,-30.37,20.06,76.32523148,-0.047,-0.091,0.956
0.000775162,-46,-93,956,0,-0.06,0.12,10.5,-30.37,20.06,77.5162037,-0.046,-0.093,0.956
0.000786516,-48,-93,954,0.06,-0.06,0,10.06,-30.37,19.75,78.65162037,-0.048,-0.093,0.954
0.000797998,-48,-92,951,0.06,0.06,0,10.06,-31.06,19.75,79.79976852,-0.048,-0.092,0.951
0.000810613,-49,-93,954,-0.06,-0.12,0.06,9.69,-30.37,21,81.06134259,-0.049,-0.093,0.954
0.000822072,-48,-94,955,-0.06,0.12,0.06,10.5,-30.37,19.75,82.20717593,-0.048,-0.094,0.955
0.00083338,-49,-94,954,-0.06,-0.12,-0.06,10.06,-31.5,20.56,83.33796296,-0.049,-0.094,0.954
0.00084478,-47,-93,957,0.12,0.06,-0.12,10.5,-30.37,21.25,84.47800926,-0.047,-0.093,0.957
0.000857407,-47,-93,957,0.06,-0.06,0,10.5,-29.69,21,85.74074074,-0.047,-0.093,0.957
0.000868819,-49,-92,956,0,-0.06,-0.12,10.75,-31.06,19.75,86.88194444,-0.049,-0.092,0.956
0.000880278,-47,-94,954,0.06,-0.06,0.12,10.06,-30.75,21.37,88.02777778,-0.047,-0.094,0.954
0.000891632,-49,-93,953,-0.06,0.12,-0.06,11.56,-31.06,19.75,89.16319444,-0.049,-0.093,0.953
0.000904259,-45,-95,954,0.06,0,0,10.75,-29.69,20.5,90.42592593,-0.045,-0.095,0.954
0.000915764,-49,-92,955,0.06,0.19,-0.06,9.69,-30.37,19.75,91.57638889,-0.049,-0.092,0.955
0.000927072,-50,-92,955,0,0.19,0,10.5,-31.06,20.56,92.70717593,-0.05,-0.092,0.955
0.000938449,-49,-97,956,0,0.06,0.12,10.75,-30.75,20.56,93.84490741,-0.049,-0.097,0.956
0.000949907,-49,-91,955,0,-0.12,0,10.5,-30.37,21.25,94.99074074,-0.049,-0.091,0.955
0.000962465,-48,-92,957,0.06,-0.19,0,10.5,-29.69,20.56,96.24652778,-0.048,-0.092,0.957
0.000973877,-50,-91,954,0,0.12,0.12,9.69,-30.37,20.56,97.38773148,-0.05,-0.091,0.954
0.000985359,-47,-95,954,0.06,-0.12,0,9.69,-30.37,20.56,98.53587963,-0.047,-0.095,0.954
0.000996632,-49,-95,954,0,-0.12,-0.06,10.06,-30.37,19.75,99.66319444,-0.049,-0.095,0.954
0.001008032,-50,-92,956,0.06,0,0,10.5,-30.37,20.56,100.8032407,-0.05,-0.092,0.956
0.001020775,-49,-93,955,-0.06,0.06,0,10.06,-30,20.56,102.0775463,-0.049,-0.093,0.955
0.001032141,-49,-93,956,0,0.06,0.12,10.5,-31.87,19.75,103.2141204,-0.049,-0.093,0.956
0.00104353,-49,-94,957,0.06,-0.12,0,10.5,-30.37,21.37,104.3530093,-0.049,-0.094,0.957
0.001055012,-48,-92,955,-0.06,0.12,0,10.5,-31.5,21,105.5011574,-0.048,-0.092,0.955
0.001066389,-50,-93,955,0,-0.06,0.12,10.5,-31.19,20.56,106.6388889,-0.05,-0.093,0.955
0.001079016,-45,-93,953,-0.06,0.12,-0.06,10.5,-31.19,19.75,107.9016204,-0.045,-0.093,0.953
0.001090313,-47,-94,953,-0.06,-0.06,0,10.75,-30.75,20.56,109.03125,-0.047,-0.094,0.953
0.00110169,-49,-94,955,-0.12,-0.12,0.06,10.5,-30.75,19.75,110.1689815,-0.049,-0.094,0.955
0.001113229,-48,-93,954,0.12,-0.12,0.06,10.06,-30.75,21.37,111.3229167,-0.048,-0.093,0.954
0.001125787,-46,-93,955,0.06,-0.06,0.06,10.06,-29.69,21.75,112.5787037,-0.046,-0.093,0.955
0.001137153,-49,-92,958,0,-0.25,0.06,9.25,-30.75,20.06,113.7152778,-0.049,-0.092,0.958
0.001148542,-49,-92,953,0,0.06,-0.06,10.5,-30.75,20.56,114.8541667,-0.049,-0.092,0.953
0.001160035,-46,-93,957,0,0.19,-0.19,10.5,-31.19,19.75,116.0034722,-0.046,-0.093,0.957
0.001172639,-47,-93,955,0.06,0.12,-0.06,10.75,-30.75,20.56,117.2638889,-0.047,-0.093,0.955
0.001184201,-49,-92,954,0,-0.12,0.06,10.5,-30.75,21.25,118.4201389,-0.049,-0.092,0.954
0.001195602,-49,-94,952,-0.06,-0.25,0,10.5,-30.75,20.06,119.5601852,-0.049,-0.094,0.952
0.00120706,-52,-93,954,0,-0.12,0,10.5,-30.75,21,120.7060185,-0.052,-0.093,0.954
0.001218426,-48,-93,955,-0.06,0,-0.06,10.5,-29.25,21,121.8425926,-0.048,-0.093,0.955
0.00122985,-49,-93,954,0,0.12,-0.06,10.06,-30.75,21.37,122.9849537,-0.049,-0.093,0.954
0.001242523,-48,-93,955,0.06,0.06,0,10.06,-30.37,21,124.2523148,-0.048,-0.093,0.955
0.0012539,-50,-97,957,0,0.19,-0.19,10.5,-30.75,20.56,125.3900463,-0.05,-0.097,0.957
0.001265174,-48,-93,955,-0.06,-0.06,0.06,10.5,-30.75,21,126.5173611,-0.048,-0.093,0.955
0.001276655,-47,-92,954,0.06,0,0,10.5,-30.37,21.37,127.6655093,-0.047,-0.092,0.954
0.001289306,-47,-93,952,0.06,0.06,-0.06,12,-30.37,20.56,128.9305556,-0.047,-0.093,0.952
0.001300694,-46,-95,953,-0.06,0,-0.06,10.75,-30.37,20.06,130.0694444,-0.046,-0.095,0.953
0.001312025,-47,-93,954,0,0,0.06,9.69,-30.37,19.75,131.2025463,-0.047,-0.093,0.954
0.001323553,-49,-93,954,0.06,-0.06,0.06,10.06,-30,21.37,132.3553241,-0.049,-0.093,0.954
0.00133485,-49,-92,954,0,-0.12,0.06,10.5,-30.75,20.56,133.4849537,-0.049,-0.092,0.954
0.001347477,-50,-93,953,0.06,-0.06,0,10.5,-30.37,19.75,134.7476852,-0.05,-0.093,0.953
0.001359005,-46,-93,954,0,0,0,10.06,-31.87,20.06,135.900463,-0.046,-0.093,0.954
0.001370301,-48,-91,955,0.12,0.06,0.12,10.06,-31.06,19.25,137.0300926,-0.048,-0.091,0.955
0.001381644,-48,-94,956,0.06,0,-0.12,10.06,-30.75,20.06,138.1643519,-0.048,-0.094,0.956
0.001393171,-49,-92,954,0,0,-0.06,10.75,-30.75,21.37,139.3171296,-0.049,-0.092,0.954
0.001405984,-48,-93,955,0,0.06,0,10.75,-30.37,19.37,140.5983796,-0.048,-0.093,0.955
0.00141728,-48,-94,955,0.12,0.06,-0.12,10.75,-30.37,21,141.7280093,-0.048,-0.094,0.955
0.001428646,-49,-93,957,-0.06,0.06,0,10.5,-30,21,142.8645833,-0.049,-0.093,0.957
0.001440162,-48,-94,953,0,-0.25,0.06,10.5,-30.37,19.25,144.0162037,-0.048,-0.094,0.953
0.001452708,-47,-93,951,-0.06,-0.19,0,9.69,-30.37,21.37,145.2708333,-0.047,-0.093,0.951
0.001464109,-50,-94,955,-0.12,0.12,-0.06,10.06,-30.37,20.56,146.4108796,-0.05,-0.094,0.955
0.001475602,-47,-93,954,0,0,-0.06,10.06,-31.06,21,147.5601852,-0.047,-0.093,0.954
0.00148691,-50,-93,954,0.06,-0.06,-0.06,10.5,-30,20.56,148.6909722,-0.05,-0.093,0.954
0.001498426,-48,-93,957,-0.06,-0.06,0.12,10.5,-30.37,21,149.8425926,-0.048,-0.093,0.957
0.001511053,-49,-93,957,0.06,0.12,0,10.75,-30,20.06,151.1053241,-0.049,-0.093,0.957
0.001522442,-47,-92,952,0,0.06,0.06,11.19,-31.06,19,152.244213,-0.047,-0.092,0.952
0.001533831,-49,-94,954,-0.12,-0.12,0.06,10.75,-31.5,20.06,153.3831019,-0.049,-0.094,0.954
0.00154522,-47,-91,956,0.12,0,-0.06,10.06,-30.37,20.56,154.5219907,-0.047,-0.091,0.956
0.001556516,-49,-92,953,0,-0.19,0,10.5,-30.37,21,155.6516204,-0.049,-0.092,0.953
0.001569167,-47,-94,954,0,-0.06,0.12,10.5,-30.75,19.75,156.9166667,-0.047,-0.094,0.954
0.001580718,-50,-93,958,0.12,0,0,11.19,-30.37,21,158.0717593,-0.05,-0.093,0.958
0.001592014,-48,-90,955,0,-0.19,0.06,10.75,-30.37,21,159.2013889,-0.048,-0.09,0.955
0.001603391,-48,-94,955,-0.12,0,0,10.5,-29.69,20.56,160.3391204,-0.048,-0.094,0.955
0.001615984,-49,-93,956,0.12,-0.06,-0.12,10.75,-30.75,20.56,161.5983796,-0.049,-0.093,0.956
0.001627454,-48,-94,953,0,0.06,-0.06,10.5,-31.87,21.37,162.7453704,-0.048,-0.094,0.953
0.001638819,-49,-92,952,0,0,-0.06,10.5,-31.19,20.56,163.8819444,-0.049,-0.092,0.952
0.001650174,-46,-95,953,-0.06,0.06,0,10.06,-30.37,21,165.0173611,-0.046,-0.095,0.953
0.00166169,-47,-93,956,-0.06,-0.12,0,10.75,-31.5,20.06,166.1689815,-0.047,-0.093,0.956
0.001674271,-48,-94,953,0.06,-0.06,0.06,10.75,-30.37,20.06,167.4270833,-0.048,-0.094,0.953
0.001685799,-48,-91,954,0.06,0.12,-0.12,10.75,-29.69,19.37,168.5798611,-0.048,-0.091,0.954
0.001697083,-49,-92,957,-0.06,0.06,0,10.06,-30.37,20.06,169.7083333,-0.049,-0.092,0.957
0.001708472,-48,-94,955,0,-0.06,0.12,10.5,-31.19,21,170.8472222,-0.048,-0.094,0.955
0.001719884,-48,-94,952,0.12,0.06,-0.19,10.75,-31.19,21.75,171.9884259,-0.048,-0.094,0.952
0.001732569,-49,-93,954,-0.12,0.25,0,10.5,-30.37,20.06,173.2569444,-0.049,-0.093,0.954
0.001743877,-48,-91,953,0.06,-0.06,0,11.19,-30.75,19.75,174.3877315,-0.048,-0.091,0.953
0.001755255,-50,-94,954,0,0.06,0,10.06,-30.75,20.06,175.525463,-0.05,-0.094,0.954
0.001766725,-49,-93,957,0.06,-0.12,0,10.06,-30.37,20.06,176.6724537,-0.049,-0.093,0.957
0.001779363,-48,-91,955,0.06,0,0,10.5,-31.19,21.37,177.9363426,-0.048,-0.091,0.955
0.001790752,-49,-95,955,0.06,0.12,0,10.06,-29.69,20.06,179.0752315,-0.049,-0.095,0.955
0.00180213,-50,-93,953,0,-0.25,0.12,11.19,-31.19,20.06,180.212963,-0.05,-0.093,0.953
0.0018136,-47,-93,953,0,0.06,0,10.5,-30.37,19.37,181.3599537,-0.047,-0.093,0.953
0.001824977,-48,-92,954,0,0,0,11.19,-30.75,20.19,182.4976852,-0.048,-0.092,0.954
0.001837627,-46,-92,954,0.12,0.06,-0.19,10.75,-31.19,20.56,183.7627315,-0.046,-0.092,0.954
0.001849097,-48,-93,955,0.06,0.19,0,10.06,-31.19,20.06,184.9097222,-0.048,-0.093,0.955
0.001860486,-47,-94,956,0,-0.06,0,10.5,-30.75,20.56,186.0486111,-0.047,-0.094,0.956
0.001871852,-47,-92,954,0,0.12,0,12,-30.75,20.56,187.1851852,-0.047,-0.092,0.954
0.00188441,-50,-93,957,0.06,-0.06,-0.06,10.75,-31.19,20.06,188.4409722,-0.05,-0.093,0.957
0.001895775,-48,-93,956,-0.06,0.12,-0.12,9.69,-30.75,21.37,189.5775463,-0.048,-0.093,0.956
0.001907153,-50,-94,956,-0.06,-0.12,0,10.5,-31.19,19.75,190.7152778,-0.05,-0.094,0.956
0.001918634,-50,-96,952,-0.06,-0.06,-0.06,10.06,-31.5,21,191.8634259,-0.05,-0.096,0.952
0.00193,-50,-92,956,0.06,0,0,10.75,-31.5,20.56,193,-0.05,-0.092,0.956
0.001942662,-48,-95,955,0,-0.19,0,10.75,-30.37,20.56,194.2662037,-0.048,-0.095,0.955
0.001954086,-48,-93,956,0.06,0.19,-0.12,10.75,-30,20.56,195.4085648,-0.048,-0.093,0.956
0.001965451,-49,-92,956,0,0,0.06,10.75,-30.75,20.19,196.5451389,-0.049,-0.092,0.956
0.001976817,-46,-93,957,-0.06,-0.19,0.06,9.69,-30.75,21.37,197.681713,-0.046,-0.093,0.957
0.001989468,-49,-95,955,-0.06,0.06,0.12,10.5,-29.69,21.37,198.9467593,-0.049,-0.095,0.955
0.002000845,-48,-93,953,0,0,-0.12,10.06,-31.19,21,200.0844907,-0.048,-0.093,0.953
0.002012269,-49,-91,951,-0.06,-0.06,0,10.75,-30.75,20.06,201.2268519,-0.049,-0.091,0.951
0.002023715,-48,-93,955,0,0.12,-0.06,10.5,-31.19,20.56,202.3715278,-0.048,-0.093,0.955
0.002035116,-49,-94,955,0,-0.06,-0.06,9.69,-31.19,19.75,203.5115741,-0.049,-0.094,0.955
0.00204772,-48,-93,956,0,0.06,0,10.75,-30.75,21,204.7719907,-0.048,-0.093,0.956
0.00205919,-48,-95,956,0.06,0.19,0,9.69,-30.37,21,205.9189815,-0.048,-0.095,0.956
0.002070556,-48,-95,956,0.12,-0.06,-0.06,10.5,-30.75,21.75,207.0555556,-0.048,-0.095,0.956
0.002081898,-46,-91,955,-0.06,0.06,-0.19,9.69,-30.37,20.19,208.1898148,-0.046,-0.091,0.955
0.002093391,-50,-94,953,0,-0.06,0.06,10.06,-31.5,20.56,209.3391204,-0.05,-0.094,0.953
0.002105995,-48,-95,952,-0.06,0,0.12,10.5,-30,20.19,210.599537,-0.048,-0.095,0.952
0.002117373,-48,-93,954,0,-0.12,0.12,9.69,-30.37,20.19,211.7372685,-0.048,-0.093,0.954
0.002128819,-47,-95,955,0,0,-0.06,10.06,-30.37,19.75,212.8819444,-0.047,-0.095,0.955
0.002140174,-48,-92,958,0,0.12,-0.19,9.69,-30.75,21.37,214.0173611,-0.048,-0.092,0.958
0.002152801,-47,-91,954,-0.12,-0.06,0,9.69,-31.19,20.56,215.2800926,-0.047,-0.091,0.954
0.002164259,-49,-94,954,-0.06,0.06,0,11.19,-31.5,21.37,216.4259259,-0.049,-0.094,0.954
0.002175625,-50,-94,959,-0.06,-0.12,-0.06,9.69,-30,20.06,217.5625,-0.05,-0.094,0.959
0.002186991,-50,-93,954,0.12,0.06,-0.06,10.06,-30.75,20.06,218.6990741,-0.05,-0.093,0.954
0.002198333,-49,-94,952,0.06,-0.06,0,10.5,-30.75,21.75,219.8333333,-0.049,-0.094,0.952
0.002211053,-48,-93,955,0.06,0.06,0,9.69,-30.75,21,221.1053241,-0.048,-0.093,0.955
0.002222431,-50,-92,954,0.19,-0.06,-0.06,9.69,-30.37,19.75,222.2430556,-0.05,-0.092,0.954
0.002233912,-48,-93,956,-0.06,-0.06,0.06,10.5,-30.75,20.56,223.3912037,-0.048,-0.093,0.956
0.002245289,-47,-95,952,0.12,0,0.06,10.5,-30.37,21.37,224.5289352,-0.047,-0.095,0.952
0.002256667,-49,-93,954,0.06,0.12,0.12,10.75,-30.75,20.56,225.6666667,-0.049,-0.093,0.954
0.002269282,-47,-90,954,0,0,0.06,10.75,-30.75,21.37,226.9282407,-0.047,-0.09,0.954
0.002280741,-46,-95,956,0,-0.19,0.12,10.5,-30.75,21,228.0740741,-0.046,-0.095,0.956
0.002292095,-48,-95,955,0.06,-0.19,-0.06,11.19,-30.75,20.56,229.2094907,-0.048,-0.095,0.955
0.002303553,-49,-93,953,0,-0.12,0,10.5,-30,19.75,230.3553241,-0.049,-0.093,0.953
0.002316053,-49,-93,956,-0.06,-0.12,0,10.75,-31.87,20.19,231.6053241,-0.049,-0.093,0.956
0.002327535,-49,-95,954,0.12,-0.12,0,10.5,-30.37,20.19,232.7534722,-0.049,-0.095,0.954
0.002338889,-49,-92,957,-0.06,-0.19,0.12,10.75,-31.19,19.75,233.8888889,-0.049,-0.092,0.957
0.002350243,-46,-93,957,0.06,0.12,0.12,10.75,-30.37,20.56,235.0243056,-0.046,-0.093,0.957
0.002361736,-47,-94,956,-0.06,-0.19,0.12,10.06,-31.19,20.56,236.1736111,-0.047,-0.094,0.956
0.002374329,-48,-92,956,-0.06,-0.06,0.12,10.06,-31.19,20.56,237.4328704,-0.048,-0.092,0.956
0.002385799,-48,-94,957,0,0.19,-0.06,10.06,-30.37,20.56,238.5798611,-0.048,-0.094,0.957
0.002397188,-50,-94,956,0.06,0.12,-0.06,10.06,-31.19,20.06,239.71875,-0.05,-0.094,0.956
0.002408553,-50,-94,955,0.12,0,0.06,11.19,-30,20.06,240.8553241,-0.05,-0.094,0.955
0.00242015,-48,-93,954,0,-0.12,0.06,10.5,-30.75,20.56,242.0150463,-0.048,-0.093,0.954
0.002432824,-48,-92,955,0,-0.12,-0.06,10.5,-30.37,20.56,243.2824074,-0.048,-0.092,0.955
0.002444595,-50,-93,958,0,0,0,11.19,-30.75,21,244.4594907,-0.05,-0.093,0.958
0.002456192,-47,-95,954,0.06,-0.06,-0.12,11.56,-30.37,20.06,245.619213,-0.047,-0.095,0.954
0.002467616,-48,-94,953,0.06,0.06,0.06,10.75,-30.75,20.56,246.7615741,-0.048,-0.094,0.953
0.00247934,-49,-93,954,-0.06,0,0,10.06,-31.5,20.56,247.9340278,-0.049,-0.093,0.954
0.002490926,-49,-93,955,0,0.12,0,10.5,-30.37,19.75,249.0925926,-0.049,-0.093,0.955
0.002502836,-48,-93,956,0,0.06,0.06,10.5,-31.19,20.06,250.2835648,-0.048,-0.093,0.956
0.002514306,-46,-94,956,0,0,0,11.19,-31.19,19.75,251.4305556,-0.046,-0.094,0.956
0.002525868,-47,-92,954,0,-0.06,0.12,10.75,-30.37,21,252.5868056,-0.047,-0.092,0.954
0.002537442,-50,-93,956,-0.12,0,-0.06,10.75,-30.37,19.75,253.744213,-0.05,-0.093,0.956
0.002549028,-47,-94,954,0.06,0,0,10.06,-30.37,21,254.9027778,-0.047,-0.094,0.954
0.002560671,-49,-95,955,0.12,0.06,-0.12,10.5,-30.37,21,256.0671296,-0.049,-0.095,0.955
0.002572049,-48,-93,954,0,0.12,0,10.5,-31.5,20.56,257.2048611,-0.048,-0.093,0.954
0.002583461,-48,-92,954,-0.06,0.06,0,10.75,-30.75,21,258.3460648,-0.048,-0.092,0.954
0.002595185,-47,-93,955,0,-0.06,0,10.06,-30.75,20.56,259.5185185,-0.047,-0.093,0.955
0.002607917,-49,-94,956,0.12,0.06,-0.06,9.69,-31.19,20.19,260.7916667,-0.049,-0.094,0.956
0.002619479,-48,-95,957,0.06,-0.06,-0.12,10.5,-30.75,20.56,261.9479167,-0.048,-0.095,0.957
0.002630787,-47,-94,955,0,0,0.06,10.06,-30,20.19,263.0787037,-0.047,-0.094,0.955
0.00264213,-49,-92,958,0.06,0.12,0.06,10.75,-31.19,21,264.212963,-0.049,-0.092,0.958
0.002653657,-47,-94,955,0,0,0,9.69,-30.75,20.19,265.3657407,-0.047,-0.094,0.955
